year,name,underwriter,listing_date,market,code,price_range,price_final,price_before1,price_before2,grade,grade_votes,reader_forecast,reader_forecast_n,stance_bars,hatsune_bars,hatsune,vote_status,detail_url
2020,インバウンドテック,東海東京,12/18(金),東M,7031,"5,200-5,700","5,700","8,550","9,120",B,7,"8,890",63,"9.5,28.6,46,11.1,4.8","12.7,27,34.9,25.4,0","7,300",締切,https://kabu.96ut.com/article/ipo/2020102/
2020,オーケーエム,三菱,12/17(木),東2,6229,"1,090-1,220","1,220","1,250","1,400",C,4,"1,232",57,"1.8,1.8,12.3,57.9,26.2","0,1.8,19.3,77.2,1.7","1,300",締切,https://kabu.96ut.com/article/ipo/2020096/
2020,リベルタ,野村,12/17(木),JQS,4935,"1,120-1,200","1,200","1,800","2,000",B,6,"1,816",55,"3.8,9.4,64.2,20.8,1.8","16.4,40,21.8,21.8,0","2,120",締切,https://kabu.96ut.com/article/ipo/2020095/
2020,プレイド,みずほ,12/17(木),東M,4165,"1,400-1,600","1,600","1,700","2,100",C,5,"1,977",79,"6.4,11.5,43.6,32.1,6.4","11.4,19,44.3,22.8,2.5","3,190",締切,https://kabu.96ut.com/article/ipo/2020094/
2020,ビートレンド,みずほ,12/17(木),東M,4020,"2,680-2,800","2,800","8,500","10,500",A,9,"8,847",61,"32.8,49.2,14.8,3.2,0","88.5,1.6,6.6,3.3,0","10,010",締切,https://kabu.96ut.com/article/ipo/2020093/
2020,かっこ,SBI,12/17(木),東M,4166,"1,860-2,020","2,020","8,800","8,800",S,10,"11,425",108,"70.4,22.2,2.8,1.9,2.7","94.4,1.9,0,3.7,0","7,890",締切,https://kabu.96ut.com/article/ipo/2020099/
2020,Fast Fitness Japan,野村,12/16(水),東M,7092,"2,000-2,250","2,250","2,080","2,480",C,4,"2,264",77,"2.6,6.6,17.1,30.3,43.4","1.3,15.6,24.7,54.5,3.9","3,000",締切,https://kabu.96ut.com/article/ipo/2020092/
2020,バルミューダ,みずほ,12/16(水),東M,6612,"1,780-1,930","1,930","2,400","2,850",B,6,"2,842",82,"4.9,28.4,48.1,14.8,3.7","12.2,34.1,37.8,14.6,1.2","3,150",締切,https://kabu.96ut.com/article/ipo/2020089/
2020,ローランド,日興,12/16(水),東1,7944,"2,810-3,710","3,100","2,810","2,980",D,2,"2,967",84,"1.2,3.7,7.3,24.4,63.4","2.4,1.2,0,82.1,14.3","2,954",締切,https://kabu.96ut.com/article/ipo/2020091/
2020,スタメン,大和,12/15(火),東M,4019,800-880,880,"2,050","2,050",A,8,"2,441",99,"18.4,49,26.5,4.1,2","86.9,9.1,0,3,1","2,051",締切,https://kabu.96ut.com/article/ipo/2020090/
2020,ビーイングホールディングス,野村,12/15(火),東2,9145,"910-1,000","1,000","1,250","1,300",B,6,"1,430",78,"1.3,9,66.7,19.2,3.8","9,37.2,43.6,9,1.2","1,479",締切,https://kabu.96ut.com/article/ipo/2020088/
2020,バリオセキュア,野村,11/30(月),東2,4494,"2,210-2,250","2,250","2,300","2,300",C,4,"2,269",94,"5.4,0,7.6,42.4,44.6","2.1,1.1,9.6,83,4.2","2,150",締切,https://kabu.96ut.com/article/ipo/2020087/
2020,クリーマ,SBI,11/27(金),東M,4017,"3,250-3,570","3,570","5,200","5,000",B,6,"5,114",124,"4.9,24.6,47.5,15.6,7.4","11.2,41.6,28,14.4,4.8","4,850",締切,https://kabu.96ut.com/article/ipo/2020086/
2020,ジオコード,いちよし,11/26(木),JQS,7357,"1,200-1,250","1,250","4,000","4,500",A,8,"4,465",73,"21.9,58.9,11,5.5,2.7","93.2,2.7,0,2.7,1.4","3,025",締切,https://kabu.96ut.com/article/ipo/2020085/
2020,ＭＩＴホールディングス,SBI,11/25(水),JQS,4016,630-690,690,"3,000","4,500",A,9,"3,881",106,"23.1,53.8,15.4,2.9,4.8","92.5,0.9,0.9,3.8,1.9","3,590",締切,https://kabu.96ut.com/article/ipo/2020084/
2020,アララ,日興,11/19(木),東M,4015,"1,330-1,400","1,400","5,500","4,500",A,9,"5,452",92,"20.2,62.9,12.4,2.2,2.2","92.4,4.3,1.1,1.1,1.1","3,080",締切,https://kabu.96ut.com/article/ipo/2020083/
2020,Retty,大和,10/30(金),東M,7356,"1,150-1,180","1,180","1,800","1,800",B,6,"2,128",140,"6.6,24.3,50,10.3,8.8","27.1,37.9,17.9,13.6,3.5","1,611",締切,https://kabu.96ut.com/article/ipo/2020082/
2020,さくらさくプラス,日興,10/28(水),東M,7097,"2,230-2,330","2,330","3,000","3,800",B,6,"4,112",89,"7,23.3,59.3,9.3,1.1","33.7,33.7,20.2,12.4,0","3,435",締切,https://kabu.96ut.com/article/ipo/2020081/
2020,プレミアアンチエイジング,野村,10/28(水),東M,4934,"3,700-4,140","4,140","5,150","5,500",B,6,"6,029",83,"2.4,35.4,56.1,4.9,1.2","26.5,49.4,20.5,3.6,0","5,670",締切,https://kabu.96ut.com/article/ipo/2020080/
2020,カラダノート,みずほ,10/27(火),東M,4014,430-450,450,"1,800","2,200",A,9,"2,703",100,"29.6,52,13.3,2,3.1","92,4,1,1,2","1,890",締切,https://kabu.96ut.com/article/ipo/2020079/
2020,アースインフィニティ,みずほ,10/16(金),JQS,7692,"1,820-1,970","1,970","4,600","7,880",A,8,"6,290",79,"19.2,66.7,9,3.8,1.3","87.3,5.1,1.3,5.1,1.2","10,410",締切,https://kabu.96ut.com/article/ipo/2020078/
2020,日通システム,野村,10/13(火),東M,4013,"2,880-3,000","3,000","3,600","4,500",B,6,"3,910",95,"3.2,18.1,55.3,19.1,4.3","8.4,18.9,42.1,29.5,1.1","5,500",締切,https://kabu.96ut.com/article/ipo/2020077/
2020,キオクシアホールディングス,三菱/野村,10/06(火),東1,6600,"2,800-3,500",未,"3,000",-,D,3,"3,243",86,"4.7,0,7.1,28.2,60","3.5,0,2.3,40.7,53.5",-,締切,https://kabu.96ut.com/article/ipo/2020073/
2020,ダイレクトマーケティングミックス,みずほ/日興,10/05(月),東1,7354,"2,400-2,980","2,700","3,000","2,538",C,5,"3,062",102,"6,3,16,56,19","3.9,3.9,4.9,83.3,3.9","2,600",締切,https://kabu.96ut.com/article/ipo/2020076/
2020,タスキ,SBI,10/02(金),東M,2987,610-670,670,"2,500","2,800",A,9,"2,827",82,"22.5,52.5,17.5,7.5,0","95.1,1.2,1.2,2.4,0","5,060",締切,https://kabu.96ut.com/article/ipo/2020074/
2020,アクシス,日興,09/30(水),東M,4012,"1,020-1,070","1,070","3,300","4,815",A,9,"3,854",76,"14.5,50,27.6,5.3,2.6","88.2,3.9,2.6,5.3,0","5,700",締切,https://kabu.96ut.com/article/ipo/2020075/
2020,ヘッドウォータース,みずほ,09/29(火),東M,4011,"2,240-2,400","2,400","22,000","23,000",S,10,"20,181",86,"76.5,18.8,3.5,1.2,0","95.3,1.2,1.2,2.3,0","28,560",締切,https://kabu.96ut.com/article/ipo/2020072/
2020,rakumo,みずほ,09/28(月),東M,4060,"1,100-1,250","1,250","2,875","4,375",A,8,"3,372",90,"13.5,52.8,29.2,4.5,0","94.4,2.2,1.1,2.2,0","3,800",締切,https://kabu.96ut.com/article/ipo/2020071/
2020,Ｉ－ｎｅ,日興,09/25(金),東M,4933,"2,580-2,890","2,890","3,300","3,300",B,6,"3,520",89,"3.4,14.6,46.1,32.6,3.3","10.1,11.2,59.6,19.1,0","3,250",締切,https://kabu.96ut.com/article/ipo/2020069/
2020,ＳＴＩフードホールディングス,野村,09/25(金),東2,2932,"1,790-1,900","1,900","2,100","2,300",C,5,"2,186",61,"1.6,8.2,31.1,45.9,13.1","0,11.5,37.7,49.2,1.6","2,080",締切,https://kabu.96ut.com/article/ipo/2020068/
2020,まぐまぐ,SBI,09/24(木),JQS,4059,730-810,810,"1,900","2,500",A,8,"2,410",81,"9.9,45.7,37,7.4,0","88.9,9.9,1.2,0,0","3,400",締切,https://kabu.96ut.com/article/ipo/2020070/
2020,グラフィコ,SBI,09/24(木),JQS,4930,"3,850-4,090","4,090","6,500","7,200",A,8,"7,298",89,"15.3,44.7,27.1,9.4,3.5","40.4,32.6,12.4,14.6,0","9,560",締切,https://kabu.96ut.com/article/ipo/2020067/
2020,トヨクモ,いちよし,09/24(木),東M,4058,"1,800-2,000","2,000","5,680","8,500",A,9,"6,593",78,"25,50,22.4,2.6,0","96.2,2.6,1.2,0,0","9,020",締切,https://kabu.96ut.com/article/ipo/2020066/
2020,雪国まいたけ,日興/大和,09/17(木),東1,1375,"2,000-2,400","2,200","2,300","2,200",C,4,"2,124",131,"1.6,2.4,12.2,33.3,50.4","2.3,0,0.8,69.5,27.4","2,100",締切,https://kabu.96ut.com/article/ipo/2020065/
2020,インターファクトリー,日興,08/25(火),東M,4057,870-960,960,"2,900","4,500",A,9,"2,906",75,"18.1,58.3,22.2,1.4,0","97.3,2.7,0,0,0","5,080",締切,https://kabu.96ut.com/article/ipo/2020064/
2020,ニューラルポケット,みずほ,08/20(木),東M,4056,800-900,900,"3,000","4,356",A,9,"3,484",97,"21.3,54.3,22.3,2.1,0","59.8,27.8,8.2,4.1,0","5,100",締切,https://kabu.96ut.com/article/ipo/2020063/
2020,ティアンドエス,いちよし,08/07(金),東M,4055,"2,650-2,800","2,800","9,000","9,000",A,9,"8,930",81,"35.8,50.6,11.1,1.2,1.2","90.1,6.2,0,3.7,0","7,010",締切,https://kabu.96ut.com/article/ipo/2020062/
2020,モダリス,みずほ,08/03(月),東M,4883,"1,000-1,200","1,200","3,960","2,760",A,8,"4,409",113,"36.9,41.4,17.1,4.5,0","95.6,3.5,0,0,0.9","2,520",締切,https://kabu.96ut.com/article/ipo/2020059/
2020,日本情報クリエイト,野村,07/31(金),東M,4054,"1,200-1,300","1,300","2,900","3,000",A,8,"3,304",89,"6.8,48.9,39.8,4.5,0","87.6,7.9,4.5,0,0","2,210",締切,https://kabu.96ut.com/article/ipo/2020061/
2020,Sun Asterisk,大和,07/31(金),東M,4053,630-700,700,"2,400","2,200",A,9,"2,627",129,"18.9,50.4,26.8,3.9,0","93.8,4.7,0,0.8,0.7","1,209",締切,https://kabu.96ut.com/article/ipo/2020060/
2020,ＫＩＹＯラーニング,日興,07/15(水),東M,7353,"2,070-2,300","2,300","3,500","5,100",B,7,"5,068",92,"7.9,39.3,44.9,7.9,0","59.8,23.9,8.7,7.6,0","5,360",締切,https://kabu.96ut.com/article/ipo/2020058/
2020,GMOフィナンシャルゲート,大和,07/15(水),東M,4051,"2,420-2,540","2,540","4,000","5,850",B,7,"6,151",94,"16.7,44.4,35.6,3.3,0","67,18.1,11.7,3.2,0","6,550",締切,https://kabu.96ut.com/article/ipo/2020057/
2020,アイキューブドシステムズ,野村,07/15(水),東M,4495,"2,720-3,120","3,120","7,000","8,000",A,9,"10,859",78,"41.9,50,5.4,2.7,0","82.1,15.4,1.3,1.2,0","9,430",締切,https://kabu.96ut.com/article/ipo/2020056/
2020,Speee,野村,07/10(金),JQS,4499,"2,520-2,880","2,880","3,250","5,500",B,6,"4,342",81,"3.8,15,63.8,13.8,3.6","38.3,25.9,17.3,18.5,0","5,150",締切,https://kabu.96ut.com/article/ipo/2020055/
2020,Branding Engineer,SBI,07/07(火),東M,7352,450-490,490,"1,500","2,800",A,9,"2,744",106,"34.3,49.5,12.4,3.8,0","97.2,1.9,0.9,0,0","2,920",締切,https://kabu.96ut.com/article/ipo/2020054/
2020,グッドパッチ,大和,06/30(火),東M,7351,610-690,690,"1,400","3,000",A,9,"2,039",81,"17.5,57.5,22.5,2.5,0","93.8,3.7,1.2,1.2,0","2,757",締切,https://kabu.96ut.com/article/ipo/2020053/
2020,エブレン,野村,06/29(月),JQS,6599,"1,200-1,350","1,350","1,800","3,600",B,7,"1,970",70,"2.9,11.6,63.8,21.7,0","30,47.1,17.1,5.7,0","5,000",締切,https://kabu.96ut.com/article/ipo/2020051/
2020,コマースOneホールディングス,大和,06/26(金),東M,4496,"1,400-1,600","1,600","2,800","4,500",A,8,"3,184",88,"12.9,54.1,27.1,4.7,1.2","83,12.5,3.4,1.1,0","6,970",締切,https://kabu.96ut.com/article/ipo/2020050/
2020,コパ・コーポレーション,野村,06/24(水),東M,7689,"1,850-2,000","2,000","2,500","2,800",B,7,"2,929",88,"7.1,20.2,59.5,10.7,2.4","33,42,14.8,10.2,0","4,530",締切,https://kabu.96ut.com/article/ipo/2020052/
2020,ロコガイド,みずほ,06/24(水),東M,4497,"1,800-2,000","2,000","2,500","2,500",B,6,"2,650",94,"6.5,16.3,53.3,19.6,4.3","5.3,30.9,52.1,11.7,0","4,605",締切,https://kabu.96ut.com/article/ipo/2020049/
2020,フィーチャ,日興,06/24(水),東M,4052,470-520,520,"1,664","1,700",A,9,"1,867",94,"29,49.5,19.4,2.1,0","93.6,4.3,1.1,1,0","4,710",締切,https://kabu.96ut.com/article/ipo/2020048/
2020,GMOフィナンシャルゲート,大和,04/30(木),東M,4051,,未,未,-,,,"2,563",11,"9.1,0,54.5,18.2,18.2","0,0,27.3,54.5,18.2",-,締切,https://kabu.96ut.com/article/ipo/2020047/
2020,ヤマイチエステート,大和,04/28(火),東2,2984,,未,未,-,,,963,7,"0,0,14.3,42.9,42.8","0,14.3,0,57.1,28.6",-,締切,https://kabu.96ut.com/article/ipo/2020046/
2020,さくらさくプラス,日興,04/24(金),東M,7097,"1,150-1,430",未,"1,300",-,C,4,"1,578",66,"0,1.5,22.7,28.8,47","0,1.5,4.5,28.8,65.2",-,締切,https://kabu.96ut.com/article/ipo/2020042/
2020,ＳＡＮＥＩ,大和,04/24(金),東2,6230,,未,未,-,,,"2,163",6,"0,0,33.3,50,16.7","0,0,16.7,66.7,16.6",-,締切,https://kabu.96ut.com/article/ipo/2020044/
2020,スマート・ソリューション・テクノロジー,みずほ,04/23(木),東M,6598,,未,未,-,,,"1,225",7,"14.3,0,28.6,57.1,0","14.3,0,42.9,42.8,0",-,締切,https://kabu.96ut.com/article/ipo/2020045/
2020,アールプランナー,野村,04/22(水),東M,2983,,未,未,-,,,"1,884",6,"0,0,50,16.7,33.3","0,16.7,16.7,33.3,33.3",-,締切,https://kabu.96ut.com/article/ipo/2020043/
2020,Speee,野村,04/20(月),東M,4499,,未,未,-,,,"2,317",12,"0,0,25,33.3,41.7","0,0,8.3,41.7,50",-,締切,https://kabu.96ut.com/article/ipo/2020041/
2020,サイバートラスト,みずほ,04/17(金),東M,4498,,未,未,-,,,"1,634",9,"11.1,11.1,66.7,11.1,0","22.2,11.1,22.2,44.4,0",-,締切,https://kabu.96ut.com/article/ipo/2020040/
2020,ステムセル研究所,野村,04/09(木),東M,7096,,未,未,-,,,"4,400",9,"0,44.4,33.3,11.1,11.1","33.3,22.2,11.1,22.2,11.1",-,締切,https://kabu.96ut.com/article/ipo/2020039/
2020,ロコガイド,みずほ,04/09(木),東M,4497,,未,未,-,,,"2,529",10,"0,0,40,40,20","0,10,0,50,40",-,締切,https://kabu.96ut.com/article/ipo/2020037/
2020,コマースOneホールディングス,大和,04/09(木),東M,4496,"1,180-1,350",未,"1,500",-,C,5,"1,646",67,"3,9.1,18.2,40.9,28.8","6,6,3,41.8,43.2",-,締切,https://kabu.96ut.com/article/ipo/2020036/
2020,アルマード,野村,04/08(水),東M,4932,,未,未,-,,,"1,616",15,"0,0,46.7,26.7,26.6","0,0,13.3,73.3,13.3",-,締切,https://kabu.96ut.com/article/ipo/2020038/
2020,アイキューブドシステムズ,野村,04/07(火),東M,4495,,未,未,-,,,"4,550",12,"9.1,36.4,54.5,0,0","16.7,25,33.3,25,0",-,締切,https://kabu.96ut.com/article/ipo/2020035/
2020,松屋アールアンドディ,野村,04/06(月),東M,7317,910-960,910,900,790,D,3,874,69,"0,2.9,4.4,22.1,70.6","2.9,1.4,1.4,73.9,20.3",838,締切,https://kabu.96ut.com/article/ipo/2020034/
2020,コパ・コーポレーション,野村,04/02(木),東M,7689,"2,350-2,600",未,"2,800",-,C,5,"2,658",56,"1.8,1.8,20,34.5,41.8","1.8,1.8,3.6,83.9,8.9",-,締切,https://kabu.96ut.com/article/ipo/2020033/
2020,ＭａｃｂｅｅＰｌａｎｅｔ,SBI,03/31(火),東M,7095,"1,830-1,990","1,830","3,500","1,750",A,8,"2,354",151,"6.1,22.4,22.4,27.2,21.8","9.3,19.9,10.6,58.9,1.3","2,348",締切,https://kabu.96ut.com/article/ipo/2020030/
2020,ニッソウ,岡三,03/30(月),名セ,1444,"3,400-3,750","3,750","4,000","3,450",C,5,"3,861",73,"4.1,4.1,17.8,46.6,27.4","1.4,1.4,6.8,87.8,2.6","2,800",締切,https://kabu.96ut.com/article/ipo/2020032/
2020,NexTone,日興,03/30(月),東M,7094,"1,500-1,700","1,700","2,020","1,564",B,6,"1,917",79,"3.8,6.3,24.1,41.8,24","2.5,5.1,6.3,65.8,20.3","1,660",締切,https://kabu.96ut.com/article/ipo/2020031/
2020,バリオセキュア,野村,03/30(月),東2,4494,"1,600-1,700",未,"1,500",-,D,2,"1,496",60,"1.7,0,3.3,18.3,76.7","0,0,0,13.3,86.7",-,締切,https://kabu.96ut.com/article/ipo/2020029/
2020,アディッシュ,SBI,03/26(木),東M,7093,"1,110-1,230","1,230","2,460","1,845",A,8,"2,534",108,"13.1,39.3,32.7,12.1,2.8","56.5,18.5,13.9,11.1,0","2,101",締切,https://kabu.96ut.com/article/ipo/2020025/
2020,サイバーセキュリティクラウド,SBI,03/26(木),東M,4493,"4,240-4,500","4,500","15,000","7,000",S,10,"13,938",140,"61.6,16.7,10.9,8.7,2.1","72.1,17.1,7.1,3.6,0","9,210",締切,https://kabu.96ut.com/article/ipo/2020027/
2020,ウイングアーク１ｓｔ,野村,03/26(木),東未,4432,,未,未,-,,,"1,540",29,"0,6.9,13.8,27.6,51.7","0,0,6.9,58.6,34.5",-,締切,https://kabu.96ut.com/article/ipo/2020028/
2020,ヴィス,大和,03/25(水),東M,5071,820-900,820,"1,000",670,C,5,981,89,"2.2,4.5,19.1,39.3,34.8","6.7,9,20.2,59.6,4.5",754,締切,https://kabu.96ut.com/article/ipo/2020026/
2020,リバーホールディングス,野村,03/24(火),東2,5690,920-960,960,960,888,D,3,903,77,"0,0,10.4,31.2,58.4","1.3,1.3,5.2,85.7,6.5",720,締切,https://kabu.96ut.com/article/ipo/2020024/
2020,ペルセウスプロテオミクス,みずほ,03/24(火),東M,4882,540-600,未,550,-,D,2,579,59,"0,0,6.8,20.3,72.9","3.4,0,1.7,8.5,86.4",-,締切,https://kabu.96ut.com/article/ipo/2020023/
2020,関通,みずほ,03/19(木),東M,9326,470-490,490,"1,050",590,A,8,"1,100",75,"5.3,42.7,40,10.7,1.3","62.7,21.3,10.7,5.3,0","1,032",締切,https://kabu.96ut.com/article/ipo/2020022/
2020,日本インシュレーション,大和,03/19(木),東2,5368,920-940,940,950,830,C,4,"1,002",78,"1.3,3.8,19.2,42.3,33.3","2.6,7.7,7.7,78.2,3.8",869,締切,https://kabu.96ut.com/article/ipo/2020021/
2020,ゼネテック,みずほ,03/19(木),JQS,4492,"1,600-1,700","1,700","2,300","1,564",B,7,"2,490",73,"2.8,25.4,52.1,15.5,4.2","12.3,28.8,37,21.9,0","1,620",締切,https://kabu.96ut.com/article/ipo/2020020/
2020,Fast Fitness Japan,野村,03/18(水),東M,7092,"2,560-2,960","2,960","3,500",-,B,6,"2,877",85,"2.4,1.2,25.9,40,30.5","1.2,3.5,41.2,48.2,5.9",-,締切,https://kabu.96ut.com/article/ipo/2020018/
2020,リビングプラットフォーム,野村,03/17(火),東M,7091,"3,530-3,900","3,900","4,500","3,590",B,6,"4,369",54,"1.9,7.4,48.1,31.5,11.1","1.9,13,48.1,37,0","3,550",締切,https://kabu.96ut.com/article/ipo/2020016/
2020,ミアヘルサ,みずほ,03/17(火),JQS,7688,"2,030-2,330","2,330","2,530","2,143",C,5,"2,429",59,"1.7,0,23.7,55.9,18.6","0,0,10.2,88.1,1.7","1,748",締切,https://kabu.96ut.com/article/ipo/2020017/
2020,ドラフト,日興,03/17(火),東M,5070,"1,520-1,580","1,580","1,600","1,453",C,5,"1,724",72,"1.4,4.2,25,45.8,23.6","0,9.7,16.7,72.2,1.4","1,221",締切,https://kabu.96ut.com/article/ipo/2020019/
2020,ミクリード,みずほ,03/16(月),東M,7687,790-890,890,"1,200",890,B,6,"1,293",71,"5.6,8.5,43.7,35.2,7","15.5,19.7,28.2,36.6,0",818,締切,https://kabu.96ut.com/article/ipo/2020014/
2020,リグア,日興,03/13(金),東M,7090,"1,850-1,950","1,950","2,925","2,400",B,7,"2,850",73,"1.4,18.1,63.9,12.5,4.1","8.2,49.3,23.3,19.2,0","1,910",締切,https://kabu.96ut.com/article/ipo/2020015/
2020,木村工機,みずほ,03/13(金),東2,6231,"2,300-2,400","2,400","3,000","2,400",B,6,"2,930",72,"1.4,12.5,45.8,33.3,6.9","1.4,11.1,38.9,48.6,0","2,050",締切,https://kabu.96ut.com/article/ipo/2020012/
2020,フォースタートアップス,野村,03/13(金),東M,7089,"1,700-1,770","1,770","2,800","2,000",B,6,"2,521",69,"2.9,11.8,50,27.9,7.4","14.5,43.5,26.1,14.5,1.4","1,628",締切,https://kabu.96ut.com/article/ipo/2020013/
2020,コンピューターマネージメント,日興,03/11(水),JQS,4491,"2,630-2,750","2,750","6,500","3,600",A,8,"5,912",85,"18.1,55.4,18.1,6,2.4","64.7,21.2,5.9,8.2,0","4,360",締切,https://kabu.96ut.com/article/ipo/2020010/
2020,ビザスク,みずほ,03/10(火),東M,4490,"1,300-1,500","1,500","1,800","1,387",C,5,"1,843",86,"1.2,5.9,25.9,50.6,16.4","1.1,5.7,4.6,42.5,46","1,310",締切,https://kabu.96ut.com/article/ipo/2020008/
2020,フォーラムエンジニアリング,野村,03/09(月),東1,7088,"1,310-1,400","1,310","1,500","1,231",C,4,"1,432",97,"1.1,2.1,15.8,47.4,33.6","1,1,12.4,82.5,3.1","1,030",締切,https://kabu.96ut.com/article/ipo/2020011/
2020,ウイルテック,日興,03/06(金),東2,7087,"1,100-1,200","1,200","1,230","1,150",C,4,"1,297",80,"1.3,1.3,19.2,47.4,30.8","0,2.5,5,87.5,5","1,200",締切,https://kabu.96ut.com/article/ipo/2020009/
2020,きずなホールディングス,野村,03/06(金),東M,7086,"2,200-2,320","2,320","2,500","2,340",C,5,"2,507",80,"1.3,1.3,39.2,50.6,7.6","0,0,23.8,76.2,0","2,220",締切,https://kabu.96ut.com/article/ipo/2020007/
2020,Kids Smile Holdings,いちよし,03/04(水),東M,7084,"2,160-2,260","2,260","4,100","2,800",A,8,"3,907",89,"2.2,60.7,32.6,4.5,0","20.2,53.9,21.3,4.5,0","2,732",締切,https://kabu.96ut.com/article/ipo/2020005/
2020,カーブスホールディングス,三菱,03/02(月),東1,7085,720-750,750,880,800,B,7,"1,050",103,"6.1,12.2,56.1,22.4,3.1","15.5,16.5,36.9,31.1,0",670,締切,https://kabu.96ut.com/article/ipo/2020006/
2020,ＡＨＣグループ,みずほ,02/25(火),東M,7083,"2,000-2,200","2,200","3,600","4,000",A,8,"4,131",107,"11.4,52.4,31.4,3.8,1","51.4,34.6,10.3,2.8,0.9","3,550",締切,https://kabu.96ut.com/article/ipo/2020004/
2020,ジャパン・インフラファンド投資法人,みずほ,02/20(木),東イ,9287,93k-95k,"95,000","91,000","91,500",D,3,"96,125",97,"0,1,12.5,32.3,54.2","0,0,3.1,95.9,1","101,000",締切,https://kabu.96ut.com/article/ipo/2020003/
2020,コーユーレンティア,いちよし,02/07(金),JQS,7081,"1,740-1,890","1,890","3,400","3,400",B,7,"3,576",105,"6.8,43.7,42.7,2.9,3.9","35.2,53.3,5.7,2.9,2.9","2,510",締切,https://kabu.96ut.com/article/ipo/2020001/
2020,ジモティー,大和,02/07(金),東M,7082,"960-1,000","1,000","2,200","2,300",A,8,"2,562",143,"12.7,61.9,22.4,0.7,2.2","86,7.7,1.4,3.5,1.4","2,300",締切,https://kabu.96ut.com/article/ipo/2020002/
2021,Institution for a Global Society,野村,12/29(水),東M,4265,"1,660-1,720","1,720","2,500","2,500",B,6,"2,989",66,"7.8,25,56.3,7.8,3.1","25.8,45.5,19.7,9,0","2,002",締切,https://kabu.96ut.com/article/ipo/2021131/
2021,セキュア,日興,12/27(月),東M,4264,870-950,950,"1,800","2,200",B,7,"1,931",58,"5.4,41.1,41.1,7.1,5.3","65.5,17.2,3.4,13.8,0","2,185",締切,https://kabu.96ut.com/article/ipo/2021130/
2021,アジアクエスト,みずほ,12/27(月),東M,4261,"2,370-2,430","2,430","4,860","5,150",A,8,"5,027",61,"18.3,58.3,18.3,1.7,3.3","60.7,23,8.2,8.1,0","5,600",締切,https://kabu.96ut.com/article/ipo/2021122/
2021,長栄,日興,12/24(金),東2,2993,"1,700-1,800","1,800","1,850","1,656",C,4,"1,772",61,"1.6,0,11.5,31.1,55.7","0,0,3.3,86.9,9.8","1,656",締切,https://kabu.96ut.com/article/ipo/2021123/
2021,ニフティライフスタイル,みずほ,12/24(金),東M,4262,"1,940-2,000","2,000","2,000","1,840",C,5,"2,157",59,"1.8,1.8,35.1,36.8,24.5","0,5.1,8.5,84.7,1.7","1,800",締切,https://kabu.96ut.com/article/ipo/2021124/
2021,サスメド,日興,12/24(金),東M,4263,"1,310-1,410","1,410","1,600","1,297",C,5,"1,521",67,"3.1,3.1,32.3,36.9,24.6","0,6,28.4,61.2,4.4","1,500",締切,https://kabu.96ut.com/article/ipo/2021125/
2021,エフ・コード,SBI,12/24(金),東M,9211,"1,860-2,020","2,020","4,100","6,000",A,8,"4,711",61,"28.3,58.3,11.7,0,1.7","75.4,16.4,6.6,1.6,0","6,000",締切,https://kabu.96ut.com/article/ipo/2021126/
2021,Ｇｒｅｅｎ Ｅａｒｔｈ Ｉｎｓｔｉｔｕｔｅ,みずほ,12/24(金),東M,9212,"1,060-1,160","1,160","1,300","1,100",C,5,"1,255",67,"3.1,1.6,29.7,35.9,29.7","0,11.9,22.4,61.2,4.5","1,160",締切,https://kabu.96ut.com/article/ipo/2021127/
2021,ＣＳ－Ｃ,SBI,12/24(金),東M,9258,"910-1,010","1,010","1,600","1,150",B,7,"1,725",83,"5.1,19,54.4,13.9,7.6","34.9,37.3,12,15.7,0","1,205",締切,https://kabu.96ut.com/article/ipo/2021128/
2021,タカヨシ,野村,12/24(金),東M,9259,"1,490-1,560","1,560","1,700","1,560",C,5,"1,704",58,"1.7,5.2,31,43.1,19","0,3.4,29.3,67.2,0","1,700",締切,https://kabu.96ut.com/article/ipo/2021129/
2021,三和油化工業,野村,12/23(木),JQS,4125,"3,100-3,500","3,500","3,500","3,300",C,4,"3,407",58,"3.4,3.4,10.3,43.1,39.7","0,3.4,17.2,79.3,0","4,020",締切,https://kabu.96ut.com/article/ipo/2021115/
2021,ZEALS,大和,12/23(木),東M,9255,"1,220-1,420",未,"1,480",-,C,5,"1,628",51,"2,5.9,19.6,41.2,31.3","2,3.9,5.9,78.4,9.8",-,締切,https://kabu.96ut.com/article/ipo/2021110/
2021,エクサウィザーズ,日興,12/23(木),東M,4259,"1,050-1,150","1,150","1,300","1,150",C,5,"1,231",103,"1.9,5.8,20.4,38.8,33","3.9,7.8,19.4,63.1,5.8","1,030",締切,https://kabu.96ut.com/article/ipo/2021116/
2021,クルーバー,みずほ,12/23(木),JQS,7134,"1,760-2,160","2,160","2,100","1,987",D,3,"2,066",57,"0,0,16.4,27.3,56.3","0,0,3.5,86,10.5","1,800",締切,https://kabu.96ut.com/article/ipo/2021118/
2021,ハイブリッドテクノロジーズ,SBI,12/23(木),東M,4260,460-500,500,700,600,B,7,761,85,"7.3,23.2,43.9,15.9,9.7","27.1,29.4,23.5,18.8,1.2",730,締切,https://kabu.96ut.com/article/ipo/2021117/
